claim,label
El Gobierno mantiene el reparto regular de mascarillas a las CCAA y entrega otros cuatro millones de unidades,real
La AEMPS informa de las medidas llevadas a cabo para aumentar la disponibilidad de geles y soluciones hidroalcohólicas,real
El Gobierno distribuye un millón más de test rápidos de detección de anticuerpos para diagnosticar de forma precoz el COVID-19,real
El Gobierno lanza una guía de buenas prácticas en los centros de trabajo frente al COVID-19,real
"Las Comunidades reciben 64,3 millones de unidades de material del Gobierno en el último mes",real
El Ministerio de Sanidad participa en la elaboración de una especificación UNE para facilitar la fabricación de mascarillas higiénicas,real
Información de las actuaciones de la AEMPS en relación a las mascarillas quirúrgicas en la situación de emergencia sanitaria ocasionada por el COVID-19,real
La AEMPS informa sobre las medidas especiales para la fabricación y utilización de mascarillas quirúrgicas y batas quirúrgicas,real
El Ministerio de Sanidad promueve el primer ensayo clínico para prevenir la enfermedad por coronavirus en profesionales sanitarios,real
El Gobierno reparte 64 millones de unidades de material a las CCAA para enfrentar el COVID-19,real
COMPARECENCIA PARA ACTUALIZAR LA INFORMACIÓN SOBRE LA SITUACIÓN Y LAS MEDIDAS ADOPTADAS EN RELACIÓN AL COVID-19,real
El Gobierno distribuye más de 33 millones de mascarillas entre las Comunidades Autónomas,real
Los test rápidos de detección de anticuerpos aumentarán las posibilidades de diagnosticar de forma precoz el COVID-19,real
El Gobierno distribuye más de 23 millones de mascarillas entre las Comunidades Autónomas,real
"Salvador Illa: ""El objetivo esta semana es consolidar la ralentización del COVID-19""",real
El Ministerio de Sanidad distribuye un millón de test de diagnóstico rápido entre las Comunidades Autónomas,real
"Llegan dos nuevos aviones con más de 3,5 millones de unidades de material sanitario",real
"El Gobierno distribuye 18,5 millones de mascarillas entre las Comunidades Autónomas",real
España aumenta la producción nacional de respiradores para hacer frente al coronavirus,real
Se pone en marcha un operativo especial para que las donaciones de médula ósea lleguen o salgan de España,real
"Illa: ""El objetivo del Ministerio de Sanidad es aumentar al máximo la realización de pruebas diagnósticas de coronavirus a las personas con síntomas""",real
"El Gobierno reparte 33,7 millones de unidades de material de protección entre las Comunidades",real
COMPARECENCIA PARA INFORMAR SOBRE LAS ACTUACIONES DESARROLLADAS EN RELACIÓN CON EL CORONAVIRUS (COVID-19),real
Situación actual de evaluación de respiradores artificiales en proceso de autorización por la AEMPS,real
El Gobierno distribuye 15 millones de mascarillas y 16 millones de guantes entre las Comunidades,real
CoNVaT diseñará un nuevo sistema de diagnóstico para COVID-19 con las mejores tecnologías actuales,real
"España ha realizado más de 2,5 millones de PCR desde el inicio de la epidemia",real
El BOE publica las medidas de flexibilización en la fase 3 del Plan para la transición hacia una nueva normalidad,real
"Un 6,73% de los fumadores ha dejado el hábito tabáquico y un 5,98% ha reducido su consumo durante el confinamiento",real
Comparecencia para actualizar la información sobre la situación y las medidas adoptadas en relación al COVID-19,real
"A partir del lunes, casi el 70% de la población española podrá retomar las actividades recogidas en la fase 2",real
Etiquetado e indicaciones de seguridad para el uso y conservación de geles y soluciones hidroalcohólicas,real
"El Gobierno distribuye 3,3 millones de mascarillas a petición de las CCAA",real
El Gobierno amplía la cobertura de la Seguridad Social a los profesionales sanitarios y sociosanitarios que hayan contraído COVID-19,real
El Ministerio de Sanidad recomienda extremar las medidas de distanciamiento social y la higiene en las playas,real
"España ha realizado más de 2,2 millones de PCR desde el inicio de la epidemia",real
"Salvador Illa: ""El lunes toda España estará, al menos, en fase 1 y el 47% de la población en fase 2""",real
El BOE publica las medidas de flexibilización de determinadas restricciones en pequeños municipios y entes locales,real
España ha realizado 274 trasplantes de órganos a partir de 127 donantes durante la COVID-19,real
El ministro Illa anuncia en el Congreso un plan especial post-COVID para recuperar la actividad de trasplantes,real
Comparecencia para actualizar la información sobre la situación y las medidas adoptadas en relación al COVID-19,real
El BOE publica hoy la Orden que regula el uso obligatorio de mascarilla cuando no sea posible mantener la distancia interpersonal de 2 metros,real
El Gobierno distribuye más 5 millones de guantes solicitados por las CCAA en el Consejo Interterritorial de Salud,real
"El Gobierno distribuye 9,6 millones de mascarillas a petición de las CCAA",real
Sanidad informa en Consejo de Ministros de la compra de tres millones de monos desechables protectores contra la COVID-19,real
El Consejo de Ministros acuerda la compra de 45 kilogramos de un principio activo estratégico para el tratamiento de pacientes con COVID-19,real
Publicado un documento técnico de recomendaciones para la programación de cirugías durante la transición de la pandemia,real
El BOE publica la orden que establece nuevas medidas de flexibilización para las unidades territoriales en Fase 2 dentro del Plan para la Transición hacia una Nueva Normalidad,real
España ha realizado casi dos millones de PCR desde el inicio de la epidemia,real
Salvador Illa anuncia nuevas medidas de flexibilización de restricciones de ámbito nacional en aplicación del Plan para la Transición hacia una Nueva Normalidad,real
Hoy entra en vigor la Orden que establece cuarentena de 14 días a todas las personas procedentes del extranjero,real
El Ministerio de Sanidad adjudicará este año las plazas de formación sanitaria especializada por medios electrónicos,real
Sanidad publica un protocolo para la preparación de las piscinas frente al COVID-19,real
En los centros de trabajo sólo se realizarán PCR a casos sospechosos,real
Comparecencia para actualizar la información sobre la situación y las medidas adoptadas en relación al COVID-19,real
Los primeros resultados del ENECovid19 muestran que el 5% de la población ha desarrollado anticuerpos frente a la enfermedad,real
Sanidad amplía la recogida de datos epidemiológicos de las CCAA para hacer frente a la transición hacia una nueva normalidad,real
El BOE publica una Orden del Ministerio de Sanidad que establece cuarentena de 14 días a todas las personas procedentes del extranjero,real
España supera las 1.600.000 pruebas diagnósticas PCR realizadas,real
El BOE publica las medidas de la fase 1 del Plan para la transición hacia una nueva normalidad,real
Salvador Illa anuncia las medidas de la fase 1 del Plan para la transición hacia una nueva normalidad,real
"Se publica la estrategia de diagnóstico, vigilancia y control en la fase de transición de la pandemia de COVID-19",real
Más de 46.700 personas participan en la primera semana del estudio ENECovid19 que estimará la inmunidad de la población frente al virus,real
Comparecencia para actualizar la información sobre la situación y las medidas adoptadas en relación al COVID-19,real
"Hoy se publica el ""Informe sobre la situación de COVID-19 en personal sanitario en España"" elaborado por el Instituto de Salud Carlos III",real
"El Gobierno distribuye en la última semana más de 1,4 millones de test rápidos de detección de anticuerpos entre las CCAA",real
El Gobierno fija el precio máximo de venta al público de los antisépticos de piel sana autorizados por la AEMPS,real
El Ministerio de Sanidad recuerda la importancia de la higiene de manos para protegernos y proteger a los demás,real
Sanidad advierte de que los supuestos efectos protectores de la nicotina frente a la COVID-19 no tienen evidencia científica,real
El Consejo Interterritorial del SNS consensúa un plan para ampliar la capacidad de detección precoz del COVID-19,real
El BOE publica la Orden por la que se regula el proceso de cogobernanza con las CCAA en el proceso de transición hacia la nueva normalidad,real
Pruebas diagnósticas realizadas por CCAA,real
Más de 300 profesionales sanitarios reciben la teleasistencia psicológica habilitada por el Ministerio de Sanidad,real
El BOE publica hoy una Orden que permite los desplazamientos para el cuidado de producciones agrícolas de autoconsumo,real
El Grupo de Trabajo del Plan de Abordaje de Terapias Avanzadas del SNS ha valorado 214 solicitudes en un año,real
El Ministerio de Sanidad realiza un estudio sobre la incidencia de la COVID-19 en personas con VIH en tratamiento antiretroviral,real
"España ha realizado más de 3,4 millones de PCR desde el inicio de la epidemia",real
"Salvador Illa:""Es necesario que nuestro país cuente con los instrumentos necesarios para poder seguir manteniendo al virus bajo control""",real
"Intervención del ministro de Sanidad, Salvador Illa, en el Congreso defendiendo la convalidación del RD-Ley 21/2020 de 9 de Junio",real
Comparecencia para actualizar la información sobre la situación y las medidas adoptadas en relación al COVID-19,real
"Illa apuesta por un modelo de futuro que asegure más prevención, más salud pública y un SNS que esté más cerca de las personas",real
Comparecencia del Ministro Salvador Illa en la Comisión de Sanidad del Senado,real
El Gobierno publica recomendaciones sobre el uso de sistemas de climatización y ventilación para prevenir la expansión del COVID-19,real
"España ha realizado más de 3,2 millones de PCR desde el inicio de la epidemia",real
Sanidad actualiza el procedimiento de actuación para los servicios de prevención de riesgos laborales frente a la Covid-19,real
España se incorpora al equipo negociador de la UE para la compra de vacunas frente a la COVID-19,real
Salvador Illa detalla el refuerzo de Sanidad Exterior desde el 21 de junio para la apertura de fronteras con la UE y el Espacio Schengen,real
El Gobierno distribuye más de 6 millones de mascarillas para reforzar la compra de las CCAA y facilitar su reserva,real
El Gobierno distribuye entre las CCAA más de 25 millones de guantes,real
"Salvador Illa: ""Es necesario desarrollar la Ley General de Salud Pública que prevé la creación del Centro Estatal de Salud Pública""",real
Comparecencia en la Comisión para la reconstrucción social y económica,real
El BOE publica mañana la orden de paso a fase 3 de Barcelona y Lleida,real
España ha realizado más de tres millones de PCR desde el inicio de la epidemia,real
"Más de 1,1 millones de personas donaron sangre en España durante 2019",real
El ensayo clínico español para prevenir la COVID-19 en profesionales sanitarios se expande a Latinoamérica,real
Tres de cada cuatro ciudadanos podrán retomar las actividades recogidas en la fase 3  el próximo lunes,real
España apoya el Acuerdo de Compra Anticipada de vacunas contra el Covid-19 de la Unión Europea,real
El BOE publica hoy la Orden que regula la autorización del programa piloto de apertura de corredores turísticos seguros en Baleares,real
Comparecencia para actualizar la información sobre la situación y las medidas adoptadas en relación al COVID-19,real
Los Ministerios de Sanidad y Universidades elaboran un documento de recomendación de prevención e higiene frente al COVID-19,real
Los Ministerios de Sanidad y Educación y FP elaboran un documento que servirá de base a los centros educativos para el curso 2020-2021,real
El Gobierno aprueba el real decreto que establece las medidas que regirán en la nueva normalidad,real
"El Gobierno distribuye más de 9,3 millones de mascarillas para reforzar la compra de las CCAA y facilitar su reserva",real
"El primer tren de suministros sanitarios parte de China con 34,6 millones de mascarillas y 400.000 buzos desechables",real
"España ha realizado más de 2,8 millones de PCR desde el inicio de la epidemia",real
El BOE publica medidas de flexibilización para los territorios en fase 2 y fase 3,real
El teléfono de apoyo psicológico por COVID-19 del Ministerio de Sanidad y el Consejo General de la Psicología realiza más de 13.000 intervenciones,real
El 52% de la población española podrá retomar las actividades recogidas en la fase 3  a partir del próximo lunes,real
"La inmunidad de la población española experimenta un leve incremento con una tasa del 5,21% en la segunda ronda del ENE-Covid19",real
Comparecencia para actualizar la información sobre la situación y las medidas adoptadas en relación al COVID-19,real
"El Gobierno distribuye más de 3,8 millones de mascarillas para reforzar la compra de las CCAA y facilitar su reserva estratégica",real
Comparecencia para actualizar la información sobre la situación y las medidas adoptadas en relación al COVID-19,real
"Illa: ""Debemos aprender a relacionarnos de una manera distinta, controlando nuestro círculo de contactos y procurando relacionarnos con grupos estables""",real
"España ha realizado 4,3 millones de PCR desde el inicio de la epidemia",real
El Gobierno se reúne con las CCAA para planificar el movimiento de los temporeros y prevenir posibles brotes de Covid-19,real
El Ministerio de Sanidad licita un acuerdo marco para adquirir material sanitario y equipos de protección individual para el SNS por un valor de más de 2.400 millones de euros,real
"Comparecencia de la directora de la Agencia Española de Medicamentos y Productos Sanitarios, Maria Jesús Lamas, en la Comisión de Sanidad y Consumo del Congreso.",real
"Comparecencia de la directora general de Salud Pública, Pilar Aparicio, en la Comisión de Sanidad y Consumo del Congreso",real
España ha realizado más de 4 millones de PCR desde el inicio de la epidemia,real
"""Plan de respuesta temprana en un escenario de control de la pandemia por COVID-19""",real
"Sanidad acuerda con las CCAA el ""Plan de respuesta temprana en un escenario de control de la pandemia por COVID-19""",real
"El ministro de Sanidad, Salvador Illa, mantiene un encuentro con el director general de la OMS, Tedros Adhanom",real
Los ministros Illa y Planas se reúnen con las CC. AA. para abordar la situación epidemiológica de los trabajadores temporeros,real
La tendencia de consumo de sustancias psicoactivas durante el confinamiento por COVID-19 apunta a la estabilización o reducción,real
"España ha realizado más de 3,8 millones de PCR desde el inicio de la epidemia",real
Salvador Illa informa al Consejo de Ministros de 19 contratos de emergencia para reforzar el suministro de material sanitario y hacer frente a la Covid-19,real
"El Ministerio de Sanidad traslada a las CCAA el ""Plan de respuesta temprana en un escenario de control de la pandemia por COVID-19""",real
España formará parte del proceso de producción de la vacuna contra la COVID-19 que desarrolla Moderna,real
El próximo lunes 13 comienza la adjudicación presencial y telemática de plazas de formación sanitaria especializada para la titulación de Medicina,real
"España realiza más de 3,6 millones de PCR desde el inicio de la pandemia",real
El Estudio Nacional de Seroprevalencia ENE-COVID concluye que un 5% de la población española tiene anticuerpos,real
El Ministerio de Sanidad traslada a las CCAA el borrador de la Estrategia en Salud Cardiovascular del SNS,real
El formulario de control sanitario de viajeros se digitaliza para agilizar el tránsito en los aeropuertos,real
"Llega a Madrid el primer tren de suministros sanitarios, con 28 millones de mascarillas y más de 400.000 buzos desechables",real
La Comisión de Salud Pública aprueba por consenso un posicionamiento ante el tabaco y otros productos relacionados en la COVID-19,real
El Ministerio de Sanidad licita un acuerdo marco para adquirir material sanitario y equipos de protección individual para el SNS por un valor de más de 2.500 millones de euros,real
"España realiza más de 4,6 millones de PCR desde el inicio de la pandemia",real
El Gobierno presenta a las CCAA una guía de recomendaciones para minimizar el riesgo de transmisión de la COVID19 entre temporeros,real
El Gobierno refuerza el Ministerio de Sanidad con la creación de una Secretaría de Estado,real
"Salud insta a fomentar lactancia materna y cumplir el Código de Comercialización de Sucedáneos de Leche Materna, ante COVID-19",real
Contaminación ambiental aumenta susceptibilidad a infecciones bacterianas y respiratorias,real
Sistemas de alimentación saludable contribuirán a disminuir inseguridad alimentaria por COVID-19,real
"En día histórico, Hospital Juárez de México da de alta a 12 pacientes recuperados de COVID-19",real
México y Gran Bretaña revisan avances del programa de colaboración ‘Better Health’ para atención a COVID-19,real
El control de la pandemia del COVID-19 se logrará de manera colectiva y solidaria: Alcocer Varela,real
Comisión Consultiva de Salud Pública del Consejo Nacional de Salud (Conasa) revisa medidas sobre COVID-19,real
Difundirán cuidados de salud mental para personas que viven con trastorno del espectro autista,real
El INSP presenta resultados de encuesta ENSARS-CoV-2,real
México y 3 países de LA coinciden en generar resiliencia en sistemas de salud ante COVID-19,real
"Expertos de México, OPS y el CDC participan en seminario sobre vigilancia epidemiológica y pruebas de diagnóstico",real
COVID-19 y sangre en México,real
"Nueva Normalidad por COVID-19, oportunidad para cambiar el comportamiento en el espacio público: Alcocer Varela",real
Estrategia de Control de Vectores en el escenario de transmisión simultánea dengue y COVID-19,real
Fumar aumenta riesgo de complicaciones por COVID-19,real
La Secretaría de Salud informa,real
Secretaría de Salud implementa medidas de prevención ante COVID-19 en sus seis unidades de atención psiquiátrica,real
Telemedicina satelital conecta 35 hospitales públicos y centros de salud en zonas urbanas y rurales que atienden COVID-19,real
"Si no actuamos, las mujeres, las niñas y los niños pagarán las consecuencias de la pandemia de COVID-19",real
Secretarías de Salud y de Turismo presentan Lineamiento Nacional para la Reapertura del Sector Turístico,real
Profesionales de la psicología participan en la reestructuración del sistema de salud mental en el país,real
"Estrategia contra Covid-19: Inicia Insabi distribución de 1,226 camas para hospitales",real
Decisiones sobre el personal en formación se toman en consenso institucional en estricto apego a derechos humanos,real
"Presentan aciertos, contribuciones y retos de México ante COVID-19",real
"Donación de sangre, acción esencial para salvar vidas",real
Llaman a prevenir la discriminación en la industria maquiladora del país en el contexto de la pandemia por COVID-19,real
Estrategia para atender salud emocional del personal en hospitales COVID-19,real
Se ha capacitado a más de 32 mil profesionales de la salud para hacer frente al COVID-19,real
Inicia la fase 3 por COVID-19,real
Hospitales privados atenderán a pacientes del sector salud,real
Hospitales privados atenderán a pacientes del sector salud,real
Inicia la fase 3 por COVID-19,real
Guardia Nacional refuerza la seguridad en hospitales del IMSS e Insabi para garantizar el servicio en esta emergencia sanitaria,real
Guardia Nacional refuerza la seguridad en hospitales del IMSS e Insabi para garantizar el servicio en esta emergencia sanitaria,real
Estrategia de Salud y SRE de combate al COVID-19,real
"Se emite lineamiento para prevención y mitigación de COVID19 en atención de embarazo, parto, puerperio y de la persona recién nacida",real
Medidas de mitigación reducirán contagios durante la fase III por COVID-19,real
Sector Salud suscribe convenio con hospitales privados para hacer frente a la pandemia de COVID-19,real
Exhorta Gobierno de México a gobernadores a llamar a la población a no visitar playas y quedarse en casa ante contingencia por COVID-19,real
Suman esfuerzos IMSS e INSABI para manejo integral hospitalario del paciente crítico por COVID-19,real
La Secretaría de Salud no recomienda uso de túneles y arcos sanitizantes,real
Agiliza Cofepris emisión de permisos de importación y exportación para todos los insumos para la salud,real
México acelera acciones para enfrentar casos graves por virus SARS-CoV-2,real
Autoridades federales y locales deben garantizar acceso a servicios de salud sexual y reproductiva en emergencia sanitaria por COVID19,real
Sector Salud Informa,real
"Disposiciones para la adquisición y fabricación de ventiladores, durante la emergencia de salud pública por coronavirus 2019 (COVID-19)",real
Secretarías de Turismo y Salud dan a conocer protocolo para hoteles que continúen dando servicio durante la cuarentena obligatoria,real
Consejo de Salubridad General declara emergencia sanitaria nacional a epidemia por coronavirus COVID-19,real
Medidas restrictivas permitirán llegar a la fase 3 con menor impacto epidémico por COVID-19,real
Inicia fase 2 por coronavirus COVID-19,real
"Secretaría de Salud informa con respecto al vuelo con destino a la ciudad de San Salvador, El Salvador",real
Secretaría de Salud informa,real
El Gobierno de México sugiere a connacionales evitar viajes internacionales no esenciales,real
La Secretaría de Salud aclara,real
Respuesta de la UE al COVID-19,real
Previsiones económicas de invierno de 2020: Fuerzas contrapuestas ratifican un débil crecimiento,real
"COVID-19: la UE trabaja en todos los frentes, 232 millones de euros para respaldar los esfuerzos desplegados a nivel mundial con el fin de atajar el brote",real
La Comisión propone medidas para paliar el impacto del brote de COVID-19 en el sector de la aviación y el medio ambiente,real
"COVID-19: La Comisión aumenta la financiación de la investigación y selecciona diecisiete proyectos relacionados con el desarrollo de vacunas, tratamiento y diagnóstico",real
Una Unión que se esfuerza por lograr más resultados: los cien primeros días,real
Respuesta coordinada europea en materia de coronavirus: Preguntas y respuestas,real
Coronavirus: medidas aplicadas al personal de la Comisión,real
Declaración de la vicepresidenta ejecutiva Margrethe Vestager sobre un proyecto de propuesta relativa a un Marco Temporal en materia de Ayudas Estatales destinado a respaldar la economía en el contexto del brote de COVID-19,real
COVID-19: La Comisión presenta directrices sobre medidas aplicables en las fronteras para proteger la salud y garantizar la disponibilidad de los bienes y de los servicios esenciales,real
Coronavirus: La Comisión ofrece financiación a la innovadora empresa de vacunas CureVac,real
La Comisión actúa para garantizar el suministro de equipos de protección individual en la Unión Europea,real
COVID-19: La Comisión establece una respuesta coordinada a nivel europeo para contrarrestar el impacto económico del coronavirus*,real
Ayudas estatales: la Comisión adopta un Marco Temporal para ayudar a los Estados miembros a seguir respaldando la economía en el contexto del brote de COVID-19,real
Futura asociación entre la UE y el Reino Unido: La Comisión presenta un proyecto de texto jurídico,real
La Asociación Oriental: la Comisión propone nuevos objetivos políticos para el periodo posterior a 2020,real
COVID-19: La Comisión ofrece orientación sobre los derechos de los pasajeros de la UE,real
COVID-19: La Comisión pone en marcha un equipo europeo de expertos científicos para reforzar la coordinación y la respuesta médica de la UE,real
Coronavirus: la Comisión propone que se active la cláusula general de salvaguardia del marco presupuestario para responder a la pandemia,real
Coronavirus: Puesta a disposición gratuita de las normas europeas relativas a los suministros médicos para facilitar el aumento de la producción,real
COVID-19: La Comisión crea una primera reserva de emergencia de equipos médicos de rescEU,real
Ayudas estatales: la Comisión aprueba sistemas de garantía que España va a destinar a empresas y autónomos afectados por el brote de coronavirus por valor de 20 000 millones EUR,real
Coronavirus: La Comisión Europea publica orientaciones prácticas para garantizar la circulación continua de las mercancías en toda la UE a través de los carriles verdes.,real
Coronavirus: Declaración de la Comisión relativa a la consulta a los Estados miembros sobre la propuesta de prorrogar el Marco Temporal en materia de ayudas estatales,real
Coronavirus: La Comisión ofrece directrices para garantizar que el transporte aéreo de mercancías esencial siga funcionando,real
Discurso de la presidenta Ursula von der Leyen en la sesión plenaria del Parlamento Europeo sobre la respuesta coordinada europea al brote de la COVID-19,real
Coronavirus: normas armonizadas para que los productos sanitarios respondan a las necesidades urgentes,real
Coronavirus: La Comisión publica preguntas y respuestas para ayudar a aumentar la producción de material sanitario seguro,real
RESPUESTA DE LA UE AL CORONAVIRUS,real
Coronavirus: la Comisión propone aumentar el presupuesto para vuelos de repatriación y para la reserva de emergencia rescEU,real
Ayudas estatales: la Comisión modifica la Comunicación sobre el seguro de crédito a la exportación a corto plazo a la luz del impacto económico del brote de coronavirus,real
Ayudas estatales: La Comisión aprueba el régimen marco español de apoyo a la economía frente al brote de coronavirus,real
Coronavirus: la Comisión moviliza todos sus recursos para proteger las vidas y los medios de subsistencia,real
"Preguntas y respuestas: la Comisión propone SURE, un nuevo instrumento temporal dotado con un máximo de 100 000 millones de euros para ayudar a proteger el empleo y a los trabajadores",real
